basis_index,Re_J,Im_J,magnitude_J,phase_deg
1323,3.630937205713e-02,5.378761851589e-02,6.489590437611e-02,55.978653
1324,-6.801490182448e-03,4.394606719761e-03,8.097705657982e-03,147.132523
1325,-2.391980349005e-02,-1.184817992457e-01,1.208722207602e-01,-101.413792
1326,7.241023939960e-02,-8.789751045556e-02,1.138824618376e-01,-50.518198
1327,5.099866041422e-02,-2.661215753292e-02,5.752451905580e-02,-27.556486
1328,4.216579616226e-01,-1.378681929483e-01,4.436249262908e-01,-18.106031
1329,5.346322086731e-02,-6.265780329465e-02,8.236696121151e-02,-49.527293
1330,-7.044802404254e-02,-2.420347041597e-03,7.048958909868e-02,-178.032292
1331,-1.095817308832e-02,1.416514497116e-03,1.104934707366e-02,172.634472
1332,1.746898377726e-02,-1.338495554251e-02,2.200732671374e-02,-37.459791
1333,4.101383993324e-02,3.030547401471e-02,5.099565492594e-02,36.461009
1334,-2.083548255598e-01,-4.906877114465e-02,2.140548472605e-01,-166.747988
1335,2.430812911526e-02,1.514847277934e-02,2.864195120153e-02,31.930561
1336,-8.344945534943e-02,3.733394804356e-01,3.825521915374e-01,102.599736
1337,-7.218066995623e-02,6.494475498353e-02,9.709722094479e-02,138.020616
1338,-1.233596577806e-01,5.527200242664e-01,5.663188416368e-01,102.581447
1339,1.105317499812e-01,2.663797389576e-03,1.105638438661e-01,1.380552
1340,2.577031901421e-01,-4.611875956843e-01,5.283038260532e-01,-60.804340
1341,-4.301289967431e-03,-1.722791949789e-02,1.775675380270e-02,-104.018432
1342,7.080757081354e-02,-3.605617368910e-01,3.674486061946e-01,-78.889569
1343,-4.541697127707e-04,2.613521665602e-03,2.652690261710e-03,99.858236
1344,2.307497571939e-03,1.065638672040e-02,1.090335374916e-02,77.781997
1345,2.288787323401e-02,1.415549414271e-02,2.691157289346e-02,31.735604
1346,-4.688325211394e-03,3.238575112785e-02,3.272334441042e-02,98.237203
1347,9.734993425700e-02,8.183416414291e-02,1.271764133824e-01,40.051033
1348,-1.639459679753e-01,3.694472379086e-01,4.041899825746e-01,113.929741
1349,-3.621799118908e-03,1.290777778442e-02,1.340627301638e-02,105.673612
1350,-2.867875497310e-01,1.397289891664e-02,2.871277426248e-01,177.210634
1351,-5.507863073655e-03,-6.411942357498e-03,8.452784182387e-03,-130.662602
1352,5.702072166517e-03,6.784242182898e-03,8.862255299210e-03,49.953361
1353,-5.680147637901e-02,-2.997589805779e-02,6.422586848931e-02,-152.178001
1354,3.090120242501e-02,4.603145476195e-03,3.124217117274e-02,8.472666
1355,-8.300894543226e-02,1.153923233317e-02,8.380715306353e-02,172.085922
1356,2.875741088663e-02,1.172063347034e-01,1.206826979128e-01,76.214397
1357,1.037035599100e-02,7.689414856463e-03,1.291012719592e-02,36.556207
1358,2.054047925537e-01,5.483912530923e-02,2.125992908472e-01,14.948217
1359,1.354819794746e-01,-1.294974859075e-02,1.360994590398e-01,-5.459905
1360,-4.974457176963e-02,-1.138095596774e-01,1.242060316350e-01,-113.609468
1361,4.764320897906e-03,5.655557917652e-03,7.394869098107e-03,49.888746
1362,-3.721449090659e-02,1.612106052678e-02,4.055621932509e-02,156.578072
1363,-1.120626729149e-02,7.091858735790e-03,1.326178294713e-02,147.672426
1364,7.224637200715e-02,1.511285904780e-02,7.381014006757e-02,11.815049
1365,-5.631823105282e-03,4.189075061549e-02,4.226762849532e-02,97.656975
1366,1.872313164115e-02,-4.814095514491e-03,1.933212802757e-02,-14.419556
1367,-2.577313200874e-03,1.044680996960e-02,1.076003633248e-02,103.858592
1368,-1.387222007230e-02,-1.228387213954e-02,1.852922028783e-02,-138.475061
1369,-3.484696580682e-02,-7.900307949731e-03,3.573130128672e-02,-167.226158
1370,2.729513952342e-02,-6.722445186610e-03,2.811077926508e-02,-13.835858
1371,2.582333198774e-02,5.691833388594e-02,6.250232961499e-02,65.596635
1372,-1.790810155321e-01,-6.980133131742e-02,1.922036315414e-01,-158.705399
1373,-5.322790570801e-03,9.746193229811e-03,1.110497104604e-02,118.640740
1374,-4.045812741444e-01,-2.055758074286e-01,4.538143012161e-01,-153.063969
1375,-6.673653729781e-03,-1.528036606488e-02,1.667414888928e-02,-113.593154
1376,5.693554196706e-03,1.341968296048e-02,1.457753237522e-02,67.009997
1377,-1.312923534805e-02,-9.471259469771e-03,1.618893377490e-02,-144.193810
1378,-1.012762584032e-03,-2.553402371376e-03,2.746916766443e-03,-111.634890
1379,3.151698759571e-02,-1.533501553401e-01,1.565553916348e-01,-78.386118
1380,-2.718735167296e-03,3.852632069784e-03,4.715325521639e-03,125.209951
1381,9.920687278431e-03,-6.761426465942e-02,6.833819445603e-02,-81.652850
1382,6.563877596194e-03,-4.092986305589e-05,6.564005206542e-03,-0.357270
1383,3.196146593412e-03,-7.629909958793e-03,8.272295873932e-03,-67.271335
1384,-3.062033690382e-04,5.472089623119e-03,5.480650084311e-03,93.202777
1385,-7.304628239620e-02,-9.712337597786e-03,7.368913674022e-02,-172.426294
1386,-2.002482323840e-03,2.033254752338e-02,2.043091834079e-02,95.624724
1387,5.879993222696e-02,-1.229266339419e-01,1.362658774682e-01,-64.436646
1388,1.048425380084e-01,-3.605560364364e-01,3.754898310032e-01,-73.786618
1389,-1.098812747841e-02,6.646024324403e-03,1.284167375393e-02,148.832906
1390,1.151264710324e-01,5.820103941604e-02,1.290018035590e-01,26.818424
1391,2.212973579658e-02,-3.757797701933e-03,2.244651977468e-02,-9.637332
1392,-4.277899467046e-03,7.125387411770e-04,4.336834710688e-03,170.543470
1393,3.382496313785e-02,4.421918620620e-02,5.567283502765e-02,52.586230
1394,-2.750808921632e-03,1.609738092485e-02,1.633072632687e-02,99.697348
1395,8.320132906866e-02,-1.118705545637e-02,8.395005282057e-02,-7.657928
1396,2.708469245580e-02,-1.022778994376e-01,1.058033519261e-01,-75.167693
1397,-4.162186377578e-03,1.200493224093e-02,1.270599045927e-02,109.121757
1398,-2.248151924722e-01,7.583047878818e-02,2.372596305307e-01,161.360677
1399,-8.945340256065e-05,-1.346473048335e-02,1.346502762346e-02,-90.380641
1400,5.933368921672e-04,8.880386537837e-03,8.900186162603e-03,86.177503
1401,8.767835577128e-02,-4.221215928177e-02,9.731063899690e-02,-25.708179
1402,1.673857083501e-05,-1.192443175058e-02,1.192444349871e-02,-89.919573
1403,-8.588437507204e-02,-5.250242735175e-02,1.006609693940e-01,-148.561920
1404,-1.016605110421e-01,-2.193482911679e-01,2.417613127521e-01,-114.866127
1405,-8.985936655967e-03,7.205662489237e-03,1.151818690132e-02,141.274495
1406,2.559092310323e-01,-1.296835194193e-02,2.562376098071e-01,-2.901016
1407,-1.971205331724e-03,6.359524095935e-03,6.658017511737e-03,107.221405
1408,-1.236468484962e-03,-6.058766829612e-03,6.183648583960e-03,-101.534489
1409,4.180019764403e-02,-4.515279635609e-03,4.204336182167e-02,-6.165215
1410,-5.840538129129e-02,6.941359173486e-02,9.071623493794e-02,130.077636
1411,-2.642925072749e-01,-4.629245531543e-02,2.683160837907e-01,-170.065074
1412,-2.071363316507e-01,-1.217836051696e-01,2.402846361668e-01,-149.547053
1413,7.868111399008e-02,1.715683330294e-02,8.052996105615e-02,12.301096
1414,2.110188588176e-02,7.646781642515e-05,2.110202443117e-02,0.207624
1415,1.496060970852e-02,2.155494665941e-03,1.511509179945e-02,8.198641
1416,-2.631334257744e-02,2.045607656987e-03,2.639273589995e-02,175.554748
1417,-3.174537534618e-02,7.571912062478e-02,8.210453144656e-02,112.745954
1418,-6.645430603078e-03,-1.883123876833e-02,1.996940914123e-02,-109.437630
1419,1.166673522672e-02,2.978162955144e-03,1.204085401613e-02,14.320055
1420,-3.151613521888e-02,-8.141961476089e-02,8.730647425562e-02,-111.160565
1421,1.058811608065e-02,-1.070403746185e-02,1.505604928665e-02,-45.311934
1422,-1.370476540014e-02,-1.478885436593e-02,2.016260915977e-02,-132.821134
1423,-1.285734684404e-01,-5.497959313741e-02,1.398352332152e-01,-156.847854
1424,5.791579736392e-02,-3.828924738935e-02,6.942842393387e-02,-33.469457
1425,7.004880086685e-02,-4.888192871061e-02,8.541825014219e-02,-34.908367
1426,-1.475168253810e-02,-2.139006515189e-02,2.598359145513e-02,-124.592132
1427,3.447060825740e-03,6.013122610011e-02,6.022994753973e-02,86.719074
1428,5.112088167510e-03,-1.664483155632e-02,1.741217571042e-02,-72.926830
1429,2.177528855205e-03,-8.623887311571e-04,2.342081603804e-03,-21.605551
1430,5.739126552039e-03,-1.062016266304e-04,5.740109090062e-03,-1.060128
1431,-5.410822545583e-02,1.672264242989e-01,1.757622742393e-01,107.929644
1432,3.788875159319e-02,-3.585374297635e-02,5.216366918368e-02,-43.419259
1433,5.585495220228e-02,-2.178928309684e-02,5.995455398377e-02,-21.310994
1434,6.198432050649e-03,-2.716735044593e-02,2.786548923200e-02,-77.147545
1435,1.386598597127e-01,3.189598686420e-02,1.422810973868e-01,12.954420
1436,-1.143320565852e-03,2.000692436263e-02,2.003956597255e-02,93.270681
1437,3.115825496442e-01,3.918498931707e-02,3.140368587133e-01,7.167954
1438,6.560405737761e-02,-1.517072120983e-01,1.652845139359e-01,-66.614480
1439,-1.509197590682e-03,-1.344741670964e-02,1.353183999057e-02,-96.403485
1440,3.095680665826e-01,-4.744048163552e-01,5.664735806979e-01,-56.873949
1441,1.999090927635e-01,1.230168567471e-01,2.347270593976e-01,31.606645
1442,-2.265533709893e-01,5.724714001765e-03,2.266256875489e-01,178.552517
1443,1.359344629281e-01,-6.898013068929e-02,1.524350243266e-01,-26.905578
1444,-1.930607764912e-03,-1.057594316477e-02,1.075071254227e-02,-100.345269
1445,-1.453200260463e-02,1.349341018789e-02,1.983056273029e-02,137.122350
1446,9.284469635346e-03,-1.506839416437e-01,1.509697043969e-01,-86.474148
1447,-8.620978463434e-02,5.754459278713e-01,5.818678053221e-01,98.520336
1448,-6.410002461167e-02,6.020897384756e-02,8.794278644092e-02,136.792855
1449,7.594309519068e-02,-3.150906457501e-02,8.222028251917e-02,-22.533739
1450,-2.165146268197e-02,2.647859179332e-03,2.181277136226e-02,173.027652
1451,2.607386357254e-02,-2.308556521952e-02,3.482513005150e-02,-41.521390
1452,-1.526445164512e-02,-2.972048713749e-03,1.555109506058e-02,-168.982134
1453,-1.694463230690e-02,1.579646825049e-02,2.316568525221e-02,137.008424
1454,2.036040047058e-02,-5.730010550408e-02,6.080993338347e-02,-70.438389
1455,1.547288162933e-02,-6.321825786934e-03,1.671453101931e-02,-22.223676
1456,-1.726111474453e-01,2.760905932579e-02,1.748052298395e-01,170.912547
1457,1.310239208844e-02,1.227251684578e-02,1.795236330317e-02,43.126834
1458,-1.156895476522e-01,6.347271029806e-02,1.319577825994e-01,151.248762
1459,8.076557749697e-03,-6.654588462519e-03,1.046490958822e-02,-39.486431
1460,-5.059155486271e-03,1.889076914982e-02,1.955648775486e-02,104.992611
1461,-2.164191853415e-01,3.476610551033e-01,4.095185869035e-01,121.902285
1462,-2.670319571711e-02,2.911425019257e-03,2.686144182931e-02,173.777672
1463,-2.999783496746e-02,4.080599257868e-02,5.064582048961e-02,126.320837
1464,-2.962366900534e-02,-3.283808502350e-02,4.422557623535e-02,-132.054035
1465,-8.862765440799e-03,4.658719923393e-03,1.001260618337e-02,152.271303
1466,1.041181529598e-02,-1.174921283094e-01,1.179525587363e-01,-84.935841
1467,4.906568914260e-02,-4.996732874079e-03,4.931946056531e-02,-5.814819
1468,-6.264923726124e-03,3.988687112199e-04,6.277608266126e-03,176.357068
1469,-1.310686629965e-02,-3.591298637834e-02,3.822999522375e-02,-110.050148
1470,6.976833780867e-02,-2.707915293523e-02,7.483917078826e-02,-21.212704
1471,4.020784746487e-03,1.477032197605e-02,1.530781242548e-02,74.771909
1472,-6.939432951775e-02,9.389556488665e-02,1.167559423524e-01,126.466574
1473,1.104985361808e-02,-1.000506243864e-02,1.490639256769e-02,-42.159188
1474,2.749133000526e-01,9.158583131792e-02,2.897676431971e-01,18.425207
1475,7.141980321030e-03,-4.043321179952e-02,4.105913417658e-02,-79.982802
1476,-9.415705599961e-03,-9.747156514422e-04,9.466022530414e-03,-174.089782
1477,-9.843916751380e-02,2.126625495828e-01,2.343408408619e-01,114.838902
1478,-3.681228895231e-03,9.994948483635e-03,1.065131172061e-02,110.219203
1479,5.726471770478e-02,-5.094136248645e-02,7.664378843575e-02,-41.655548
1480,2.997414496608e-02,-3.808690224775e-02,4.846711760851e-02,-51.797484
1481,1.613618696687e-02,8.893329244174e-03,1.842465291057e-02,28.861002
1482,2.591159293258e-02,-4.676730351331e-03,2.633025740632e-02,-10.231052
1483,-3.291633643023e-02,2.021599929110e-02,3.862864003982e-02,148.443289
1484,7.142923874666e-04,-7.051398105701e-03,7.087483958351e-03,-84.215784
1485,2.279723826318e-03,7.538089917376e-02,7.541536382574e-02,88.267747
1486,1.418096697961e-02,-1.207986587117e-03,1.423232433833e-02,-4.868910
1487,2.046158688257e-01,1.750445563868e-01,2.692735607073e-01,40.546290
1488,-4.370245378278e-02,7.882472722882e-02,9.012903022520e-02,119.005112
1489,2.169639821510e-02,5.612457897227e-02,6.017226986181e-02,68.864710
1490,-7.644434569831e-02,1.864490578401e-01,2.015117593559e-01,112.293690
1491,1.756725976943e-02,-6.453562896245e-03,1.871515668817e-02,-20.171469
1492,3.732118184510e-02,-2.569659524336e-02,4.531209133792e-02,-34.548413
1493,6.661433187886e-02,-2.803943649584e-02,7.227502480574e-02,-22.827295
1494,8.916799209473e-03,-3.893686939348e-03,9.729856428731e-03,-23.589387
1495,5.893232919797e-03,-5.063978757787e-03,7.770075617798e-03,-40.672041
1496,1.535993903359e-02,1.743218501737e-02,2.323378577838e-02,48.615907
1497,8.785416476423e-03,-1.332942890085e-02,1.596424810278e-02,-56.611154
1498,-4.954438155803e-02,-1.100895329672e-02,5.075276146829e-02,-167.472194
1499,-1.046990029812e-03,9.610827919478e-03,9.667688525203e-03,96.217204
1500,7.780828408525e-02,2.688565445530e-01,2.798892113342e-01,73.859321
1501,-7.421901708729e-02,-1.429568581851e-02,7.558325959117e-02,-169.097502
1502,-2.167583166966e-02,9.086099099087e-02,9.341071331713e-02,103.417716
1503,-1.027860479847e-01,-8.052186492130e-03,1.031009668608e-01,-175.520637
1504,-1.474037442311e-01,-3.652012847028e-01,3.938271729603e-01,-111.980150
1505,6.345822151345e-03,6.234989988696e-02,6.267199912793e-02,84.188585
1506,4.266793251567e-03,-1.127054577017e-02,1.205117117168e-02,-69.264381
1507,-4.133627199065e-03,-1.170014736555e-02,1.240888077936e-02,-109.458163
1508,-2.469059978456e-03,8.096668735148e-02,8.100432530334e-02,91.746680
1509,2.199569896048e-03,6.997805284761e-02,7.001261306415e-02,88.199656
1510,-1.885616895819e-02,-3.764725937153e-02,4.210547762426e-02,-116.604655
1511,3.694356596691e-02,1.508352867052e-02,3.990413391500e-02,22.209490
1512,2.175195982984e-02,8.394925049789e-03,2.331571407937e-02,21.103536
1513,-7.048616788433e-02,-1.018383945530e-01,1.238521637605e-01,-124.688560
1514,4.259042901592e-03,-1.199441176920e-02,1.272813262528e-02,-70.450782
1515,-7.675664338805e-02,2.812322550614e-02,8.174654804375e-02,159.877435
1516,2.067245705442e-03,8.319019443062e-03,8.572023640933e-03,76.044872
1517,-6.094291707266e-02,-1.819310369607e-03,6.097006668478e-02,-178.290074
1518,-4.685538623830e-04,2.036055189254e-02,2.036594255346e-02,91.318305
1519,-8.393318499766e-03,1.651387591101e-01,1.653519203271e-01,92.909603
1520,-2.323152268115e-03,-1.696186984481e-02,1.712022386224e-02,-97.798890
1521,-2.079331537717e-02,1.565480199828e-02,2.602757748966e-02,143.024763
1522,-5.794381325251e-02,-3.421185840732e-02,6.728994538506e-02,-149.441055
1523,1.284363180178e-02,1.473181967982e-02,1.954444649864e-02,48.917129
1524,-3.077937194657e-03,2.305467829107e-03,3.845631194655e-03,143.165682
1525,-3.424648347220e-02,-1.521026281290e-02,3.747230610797e-02,-156.052037
1526,-6.269609507460e-03,7.797767159027e-03,1.000565720192e-02,128.800195
1527,3.908454695048e-02,7.746237042255e-02,8.676416680753e-02,63.226237
1528,2.342111710376e-03,-1.938573937565e-02,1.952670935935e-02,-83.111129
1529,3.875683582806e-01,-1.127024854661e-01,4.036224505284e-01,-16.214105
1530,9.341118582938e-03,-9.088364929955e-03,1.303283827417e-02,-44.214259
1531,6.843008367704e-02,2.479507192564e-02,7.278373406088e-02,19.917563
1532,5.513119017097e-01,-2.062889699649e-01,5.886424654202e-01,-20.514760
1533,3.003280720319e-03,-3.701691186144e-03,4.766782218921e-03,-50.946659
1534,-6.702957003824e-03,6.769621776654e-03,9.526668441489e-03,134.716492
1535,7.859425583751e-02,-9.321302406494e-02,1.219250790690e-01,-49.863479
1536,-3.756163311521e-03,7.987374901576e-02,7.996201938831e-02,92.692422
1537,4.430706877110e-03,-1.506574912266e-02,1.570375624040e-02,-73.611845
1538,-5.889566266405e-03,-4.633985366814e-03,7.494051720279e-03,-141.803883
1539,-6.280768870730e-03,5.391737302185e-02,5.428195990552e-02,96.644369
1540,3.070773956592e-02,-4.189108216565e-02,5.194062027217e-02,-53.757181
1541,-1.330743468868e-03,-1.469822456940e-03,1.982739578175e-03,-132.156968
1542,-7.237487115103e-02,2.273813402148e-02,7.586267008818e-02,162.558759
1543,1.916277554374e-03,3.462446616642e-03,3.957354702133e-03,61.037836
1544,2.543437929310e-03,1.340626677215e-02,1.364540454755e-02,79.257513
1545,-6.306031619033e-02,-1.086873114417e-01,1.256564170524e-01,-120.122283
1546,-4.896890933709e-02,3.654833357716e-02,6.110429419387e-02,143.263888
1547,-4.046395363648e-02,-9.558828123496e-03,4.157767115881e-02,-166.708644
1548,2.281861304510e-02,-2.244402538452e-02,3.200661457829e-02,-44.525838
1549,-1.988854254700e-03,2.052044831562e-02,2.061660351077e-02,95.535851
1550,5.509141927868e-03,2.796672229706e-02,2.850417865546e-02,78.856035
1551,5.168439263265e-02,8.026436012586e-02,9.546540707618e-02,57.221419
1552,-8.011231298134e-03,-1.952261116164e-02,2.110242103363e-02,-112.311116
1553,1.261062996399e-02,-1.281863568631e-01,1.288051632270e-01,-84.381474
1554,-2.215024112034e-03,4.441149334663e-03,4.962876104606e-03,116.507736
1555,-1.863226831911e-01,5.423843868258e-02,1.940565652130e-01,163.769749
1556,-3.523638238035e-02,-3.473553111172e-02,4.947888200907e-02,-135.410110
1557,-6.424562882899e-03,-7.060335907014e-02,7.089505850356e-02,-95.199319
1558,-4.524907715266e-01,-4.958903543733e-01,6.713085295728e-01,-132.379873
1559,-2.124582146056e-04,-5.339291272971e-02,5.339333542921e-02,-90.227987
1560,-6.277613422200e-02,6.374130753214e-03,6.309891101055e-02,174.202201
1561,2.564732425821e-02,1.463668689981e-02,2.952994827305e-02,29.712997
1562,-2.396248158799e-02,6.142833105128e-03,2.473731841595e-02,165.621731
1563,4.977850058603e-03,-1.664206384624e-02,1.737058664146e-02,-73.347416
1564,1.251148252501e-01,-8.389092370451e-02,1.506366707590e-01,-33.842306
1565,-1.538252599725e-02,2.997407410645e-02,3.369075874175e-02,117.166639
1566,-4.535131918241e-02,1.090687575820e-01,1.181217000897e-01,112.577778
1567,-1.566084206481e-03,-1.199059729134e-02,1.209243743605e-02,-97.441243
1568,7.105694448382e-02,3.028391265141e-02,7.724121131141e-02,23.083323
1569,5.966854535254e-02,9.497438245416e-03,6.041967095006e-02,9.043899
1570,7.027178568906e-02,7.935550257879e-03,7.071843339487e-02,6.442920
1571,1.417537294618e-01,3.244159219113e-01,3.540336286370e-01,66.397049
1572,-2.186352654359e-02,7.144649216314e-02,7.471689926208e-02,107.014771
1573,6.870984295674e-02,-7.340153952223e-02,1.005426701623e-01,-46.890889
1574,1.171267958288e-03,1.861106033636e-02,1.864788018714e-02,86.398898
1575,4.420419129679e-03,1.976885970830e-02,2.025704616790e-02,77.395706
1576,-3.100724117935e-03,1.928559705024e-02,1.953327273244e-02,99.133806
1577,-3.087682184204e-02,-1.946669931247e-02,3.650110284891e-02,-147.770078
1578,-1.442645291736e-02,3.429200667332e-04,1.443052798580e-02,178.638323
